epoch,accuracy,dice_coeff,jaccard_index,loss,rand_index,specificity,val_accuracy,val_dice_coeff,val_jaccard_index,val_loss,val_rand_index,val_specificity
0,0.6660419702529907,0.013098211959004402,0.5315954089164734,49.51998519897461,0.0023143405560404062,0.5316290259361267,0.2672126591205597,1.621419687580783e-05,0.47067683935165405,50.18116760253906,0.0017087243031710386,0.47093382477760315
1,0.9865149259567261,0.11270084232091904,0.6911650896072388,44.288185119628906,0.0027371824253350496,0.6917704939842224,0.9607330560684204,0.003786632791161537,0.5257789492607117,49.91677474975586,0.0019987202249467373,0.5261359214782715
2,0.9961671829223633,0.1986372321844101,0.7501890063285828,39.87467956542969,0.0031879637390375137,0.7509716153144836,0.9818223118782043,0.06757517158985138,0.5876096487045288,46.38679885864258,0.0030282658990472555,0.5878454446792603
3,0.9975191950798035,0.24757206439971924,0.7830904126167297,37.36662673950195,0.0038275448605418205,0.7839086055755615,0.9961113333702087,0.12442417442798615,0.656241238117218,43.26259994506836,0.002947971923276782,0.6568920016288757
4,0.9977775812149048,0.2946521043777466,0.7979503870010376,34.95985412597656,0.0043685887940227985,0.798751711845398,0.9959317445755005,0.21706309914588928,0.7095319032669067,38.17470932006836,0.0044439686462283134,0.7101467847824097
5,0.9981353878974915,0.38791775703430176,0.8102995157241821,30.2255802154541,0.005027571227401495,0.8110587000846863,0.9971505999565125,0.2177056521177292,0.7409372329711914,38.14155960083008,0.004676233045756817,0.7417266368865967
6,0.9983426928520203,0.45188552141189575,0.8196929693222046,26.976917266845703,0.005559719633311033,0.8204288482666016,0.9974400997161865,0.2538253962993622,0.7643795609474182,36.1701545715332,0.005572155583649874,0.7651790380477905
7,0.9984815120697021,0.4944739043712616,0.8258479237556458,24.773439407348633,0.005939421709626913,0.8265681266784668,0.9977749586105347,0.23902781307697296,0.779104471206665,36.954952239990234,0.005611553322523832,0.7800227403640747
8,0.9986295104026794,0.5487778186798096,0.8328408598899841,22.022533416748047,0.006414381321519613,0.8335439562797546,0.9979060888290405,0.2661534249782562,0.7915080785751343,35.453330993652344,0.006005092523992062,0.79244065284729
9,0.9987347722053528,0.5787810683250427,0.8370268940925598,20.498931884765625,0.006730921100825071,0.8377159833908081,0.997962236404419,0.21088716387748718,0.8008629679679871,38.466209411621094,0.005559025797992945,0.8019431233406067
10,0.9988123178482056,0.607883870601654,0.8422767519950867,19.037532806396484,0.007097154855728149,0.8429586291313171,0.998223066329956,0.30553993582725525,0.8050834536552429,33.334228515625,0.006007647607475519,0.8061145544052124
11,0.9989181756973267,0.6434201002120972,0.8464468121528625,17.215591430664062,0.007481742650270462,0.8471116423606873,0.9985589981079102,0.4506903290748596,0.8107107877731323,25.493345260620117,0.006994524039328098,0.8116322755813599
12,0.9989680647850037,0.6611977219581604,0.8487991690635681,16.312528610229492,0.0077383737079799175,0.8494492769241333,0.9986463785171509,0.5028486847877502,0.8130705952644348,22.75630760192871,0.007512222044169903,0.8139227628707886
13,0.9991154670715332,0.7111917734146118,0.8537500500679016,13.784964561462402,0.008271289058029652,0.8543771505355835,0.9986642003059387,0.5044932961463928,0.8171603083610535,22.648225784301758,0.007675979286432266,0.8180069923400879
14,0.9991918802261353,0.7325782179832458,0.8569610714912415,12.686402320861816,0.008626001887023449,0.8575739860534668,0.9986988306045532,0.535314679145813,0.8212839365005493,21.043930053710938,0.008268632926046848,0.8220882415771484
15,0.9992614984512329,0.7540376782417297,0.8600059151649475,11.591782569885254,0.009008321911096573,0.8606014251708984,0.9987236857414246,0.5427974462509155,0.8254097104072571,20.655012130737305,0.008566678501665592,0.8262115716934204
16,0.9993115067481995,0.7706928253173828,0.8628526926040649,10.746387481689453,0.009376936592161655,0.8634326457977295,0.998775839805603,0.5563277006149292,0.8291767835617065,19.97562599182129,0.00891256146132946,0.8299775123596191
17,0.9992971420288086,0.7694365978240967,0.8646495342254639,10.798083305358887,0.009558623656630516,0.8652270436286926,0.998780369758606,0.5618359446525574,0.8298383951187134,19.732038497924805,0.009034823626279831,0.8306296467781067
18,0.9993554949760437,0.7887839674949646,0.867988109588623,9.846712112426758,0.009993163868784904,0.8685519695281982,0.9987049102783203,0.5361858606338501,0.8327921032905579,21.077743530273438,0.008988111279904842,0.8336113095283508
19,0.9994162321090698,0.8066592216491699,0.8704888224601746,8.972959518432617,0.010374419391155243,0.871036946773529,0.9988430738449097,0.5627497434616089,0.8361881375312805,19.68148422241211,0.009219931438565254,0.8370236158370972
20,0.9994457364082336,0.8162244558334351,0.8728329539299011,8.505441665649414,0.010735131800174713,0.8733677864074707,0.9989156723022461,0.5781468749046326,0.8394771814346313,18.849210739135742,0.009497753344476223,0.8403183817863464
21,0.9994694590568542,0.8239660859107971,0.8750469088554382,8.11534595489502,0.011076120659708977,0.8755708932876587,0.9989076256752014,0.5729153752326965,0.8422197103500366,19.16914176940918,0.009551016613841057,0.8430870175361633
22,0.9994889497756958,0.8302372097969055,0.8771805167198181,7.8065667152404785,0.011400166898965836,0.8776959776878357,0.9989272952079773,0.5797650814056396,0.8434589505195618,18.816991806030273,0.009766150265932083,0.8443167805671692
23,0.9995023012161255,0.8352171778678894,0.8793088793754578,7.550741195678711,0.011737237684428692,0.8798156380653381,0.9989235401153564,0.5906471610069275,0.845258891582489,18.388629913330078,0.010166452266275883,0.8460963368415833
24,0.9995176792144775,0.839901864528656,0.8813755512237549,7.2919511795043945,0.01207865122705698,0.8818737864494324,0.9989864230155945,0.6317328214645386,0.8476691246032715,16.29909896850586,0.011484043672680855,0.8484029769897461
