epoch,accuracy,dice_coeff,jaccard_index,loss,rand_index,specificity,val_accuracy,val_dice_coeff,val_jaccard_index,val_loss,val_rand_index,val_specificity
0,0.9854114651679993,0.10424957424402237,0.7371605038642883,44.71356201171875,0.00255006761290133,0.7380681037902832,0.9974822998046875,6.102943705954544e-10,0.5885133743286133,50.07098388671875,0.0021438910625874996,0.5891000032424927
1,0.9974096417427063,0.2565310001373291,0.8111462593078613,36.91212463378906,0.004376377910375595,0.812035083770752,0.9975440502166748,6.538417030022003e-10,0.6776567101478577,50.03023147583008,0.002345458371564746,0.6786015033721924
2,0.9979202151298523,0.3452809453010559,0.8375818133354187,32.38777542114258,0.005682994611561298,0.8384394645690918,0.9975537657737732,6.629750082254304e-10,0.7471395134925842,50.01381301879883,0.002356181852519512,0.7484212517738342
3,0.9984086751937866,0.4973239302635193,0.8517773151397705,24.671842575073242,0.007068844046443701,0.8525533080101013,0.9975457191467285,8.896178042050451e-05,0.7971312999725342,50.00273895263672,0.0028913337737321854,0.7985697388648987
4,0.9988049268722534,0.630243182182312,0.8614468574523926,17.87042236328125,0.00842616893351078,0.8621363639831543,0.9975765943527222,0.010535528883337975,0.8179404139518738,49.428260803222656,0.0038919546641409397,0.8193451166152954
5,0.9990716576576233,0.7082127332687378,0.8693491220474243,13.899200439453125,0.009779444895684719,0.8699577450752258,0.9980672597885132,0.2432386577129364,0.8283880949020386,36.67577362060547,0.006327479146420956,0.8295400738716125
6,0.9992194771766663,0.7544131278991699,0.8757998943328857,11.569889068603516,0.010900008492171764,0.876356840133667,0.9988350868225098,0.5401239395141602,0.8362590670585632,20.618505477905273,0.009325200691819191,0.8371135592460632
7,0.9993407130241394,0.7905315160751343,0.8811667561531067,9.781609535217285,0.01200313214212656,0.8816730976104736,0.9989759922027588,0.5856946706771851,0.8414040803909302,18.196823120117188,0.010618450120091438,0.8421669006347656
8,0.9994246363639832,0.8148574233055115,0.8859699368476868,8.558791160583496,0.013079055584967136,0.8864319324493408,0.9989515542984009,0.5693447589874268,0.8458148241043091,18.9796199798584,0.011090405285358429,0.8465874791145325
9,0.9994890689849854,0.8349725604057312,0.8902414441108704,7.557461261749268,0.014104269444942474,0.8906659483909607,0.9989762902259827,0.5909270644187927,0.8502998352050781,18.036113739013672,0.012093796394765377,0.8510297536849976
10,0.9995352029800415,0.8496874570846558,0.8940532207489014,6.835624694824219,0.015080020762979984,0.8944457173347473,0.9990200996398926,0.6451461911201477,0.8541555404663086,15.444171905517578,0.014018195681273937,0.8547468185424805
11,0.9995522499084473,0.8547413349151611,0.8974688649177551,6.593148708343506,0.0158988069742918,0.8978447914123535,0.999112069606781,0.6687320470809937,0.8590025901794434,14.03542709350586,0.015037469565868378,0.8595792055130005
12,0.9995545744895935,0.8533390164375305,0.9005110859870911,6.624692440032959,0.016526347026228905,0.9008857607841492,0.9990811347961426,0.6891218423843384,0.8612781763076782,13.35837173461914,0.017083143815398216,0.8616992235183716
13,0.9995772838592529,0.862936794757843,0.9033868908882141,6.210447788238525,0.017262691631913185,0.9037511944770813,0.9989157915115356,0.6580693125724792,0.8635872006416321,14.829048156738281,0.017861846834421158,0.8639867901802063
14,0.9995889663696289,0.8658447265625,0.9059427380561829,5.999845027923584,0.018095040693879128,0.906286358833313,0.9991052746772766,0.6243971586227417,0.8659278750419617,16.066213607788086,0.015832815319299698,0.8665732145309448
15,0.9996114373207092,0.8740381002426147,0.9082930684089661,5.624176025390625,0.0187679436057806,0.9086297750473022,0.9990938901901245,0.6428781747817993,0.8685700297355652,15.782022476196289,0.015846602618694305,0.8692679405212402
16,0.9996390342712402,0.8825287222862244,0.910568356513977,5.217688083648682,0.019567007198929787,0.9108887910842896,0.9990965723991394,0.6855824589729309,0.8708419799804688,13.541013717651367,0.018129896372556686,0.8713821172714233
17,0.9996538162231445,0.8872835040092468,0.9126469492912292,4.9671525955200195,0.02032928168773651,0.9129538536071777,0.9991666078567505,0.6829695105552673,0.8731966018676758,13.55679988861084,0.017941799014806747,0.8738007545471191
18,0.9996780157089233,0.8924585580825806,0.9141526222229004,4.701772689819336,0.02082173153758049,0.9144570231437683,0.9992721676826477,0.7315255999565125,0.8752909898757935,11.24425220489502,0.020912079140543938,0.875705897808075
19,0.999710738658905,0.9020565152168274,0.9151552319526672,4.237204074859619,0.02141478657722473,0.9154372811317444,0.9992965459823608,0.7152153253555298,0.8773671388626099,12.036423683166504,0.02008267305791378,0.8778970837593079
20,0.9997289776802063,0.9083812236785889,0.9161231517791748,3.920818328857422,0.02193607948720455,0.9163890480995178,0.9993093609809875,0.7186045050621033,0.8784306645393372,11.829538345336914,0.0205547995865345,0.8789477348327637
21,0.999745786190033,0.9135593771934509,0.9170841574668884,3.658006191253662,0.022416049614548683,0.9173381924629211,0.999306857585907,0.727819561958313,0.8793322443962097,11.354225158691406,0.021524183452129364,0.8797945976257324
22,0.9997566938400269,0.9166619181632996,0.9180415272712708,3.508572816848755,0.02286248840391636,0.9182868003845215,0.9993089437484741,0.719650387763977,0.8803550004959106,11.666378021240234,0.021612370386719704,0.8808361291885376
23,0.9997677803039551,0.9199138283729553,0.9189752340316772,3.3494439125061035,0.023314930498600006,0.919211745262146,0.9993111491203308,0.7204304933547974,0.8815217018127441,11.6259183883667,0.021988894790410995,0.8820022344589233
24,0.9997777938842773,0.9220446348190308,0.9196880459785461,3.2304282188415527,0.023688115179538727,0.919916570186615,0.9992874264717102,0.6966135501861572,0.8821908831596375,12.515482902526855,0.02153429388999939,0.8827235102653503
